Referencia;Name;T Día natural;Valor neto pedidos;Cantidad en unidades (pedidos)
49066;LÁMPARA METAL / CERÁMICA;20.09.2017;55,29;1
49066;LÁMPARA METAL / CERÁMICA;16.10.2017;46,99;1
49066;LÁMPARA METAL / CERÁMICA;23.11.2017;46,99;1
49066;LÁMPARA METAL / CERÁMICA;26.11.2017;41,49;1
49066;LÁMPARA METAL / CERÁMICA;11.12.2017;55,29;1
49066;LÁMPARA METAL / CERÁMICA;20.01.2018;44,21;1
49066;LÁMPARA METAL / CERÁMICA;22.02.2018;55,29;1
49066;LÁMPARA METAL / CERÁMICA;26.05.2018;55,29;1
49066;LÁMPARA METAL / CERÁMICA;30.05.2018;55,29;1
49066;LÁMPARA METAL / CERÁMICA;03.12.2018;55,29;1
49066;LÁMPARA METAL / CERÁMICA;07.01.2019;49,75;1
49066;LÁMPARA METAL / CERÁMICA;18.01.2019;47,26;1
49066;LÁMPARA METAL / CERÁMICA;04.02.2019;47,26;1
49067;LÁMPARA BLANCO CERÁMICA;21.06.2018;32,98;1
49067;LÁMPARA BLANCO CERÁMICA;11.09.2018;65,95;2
49068;LÁMPARA BLANCO CERÁMICA;23.12.2018;37,11;1
49069;LÁMPARA BLANCO CERÁMICA;23.06.2018;40,41;1
49069;LÁMPARA BLANCO CERÁMICA;03.11.2018;40,41;1
49069;LÁMPARA BLANCO CERÁMICA;18.12.2018;36,37;1
49069;LÁMPARA BLANCO CERÁMICA;28.01.2019;36,37;1
49070;LÁMPARA BLANCO CERÁMICA;19.10.2017;40,41;1
49070;LÁMPARA BLANCO CERÁMICA;20.10.2017;34,36;1
49070;LÁMPARA BLANCO CERÁMICA;18.11.2017;68,71;2
49070;LÁMPARA BLANCO CERÁMICA;11.12.2017;40,41;1
49070;LÁMPARA BLANCO CERÁMICA;14.01.2018;64,63;2
49070;LÁMPARA BLANCO CERÁMICA;01.02.2018;64,63;2
49070;LÁMPARA BLANCO CERÁMICA;07.02.2018;30,33;1
49070;LÁMPARA BLANCO CERÁMICA;05.01.2019;40,41;1
49070;LÁMPARA BLANCO CERÁMICA;28.02.2019;80,83;2
49070;LÁMPARA BLANCO CERÁMICA;01.03.2019;80,83;2
49071;LÁMPARA BLANCO CERÁMICA;26.09.2017;34,34;1
49071;LÁMPARA BLANCO CERÁMICA;11.11.2017;34,35;1
49071;LÁMPARA BLANCO CERÁMICA;11.12.2017;40,42;1
49071;LÁMPARA BLANCO CERÁMICA;12.02.2018;60,67;2
49071;LÁMPARA BLANCO CERÁMICA;15.02.2018;60,66;2
49071;LÁMPARA BLANCO CERÁMICA;02.07.2018;36,37;1
49072;LÁMPARA BLANCO HIERRO;17.02.2018;14,21;1
49072;LÁMPARA BLANCO HIERRO;21.01.2019;14,21;1
49072;LÁMPARA BLANCO HIERRO;22.01.2019;28,43;2
49072;LÁMPARA BLANCO HIERRO;28.01.2019;13,5;1
49072;LÁMPARA BLANCO HIERRO;04.02.2019;14,21;1
49072;LÁMPARA BLANCO HIERRO;17.02.2019;42,64;3
49072;LÁMPARA BLANCO HIERRO;18.02.2019;14,21;1
49072;LÁMPARA BLANCO HIERRO;10.03.2019;17,03;1
49074;LÁMPARA NEGRO HIERRO;07.08.2018;17,03;1
49074;LÁMPARA NEGRO HIERRO;17.11.2018;14,21;1
49074;LÁMPARA NEGRO HIERRO;25.11.2018;28,43;2
49075;LÁMPARA NEGRO HIERRO;28.05.2018;18,93;1
49076;LÁMPARA BLANCO HIERRO;17.10.2017;31,54;1
49077;LÁMPARA BLANCO HIERRO;18.09.2017;75,12;1
49077;LÁMPARA BLANCO HIERRO;01.10.2017;63,86;1
49077;LÁMPARA BLANCO HIERRO;15.10.2017;63,85;1
49077;LÁMPARA BLANCO HIERRO;19.07.2018;75,12;1
49077;LÁMPARA BLANCO HIERRO;21.11.2018;56,37;1
49077;LÁMPARA BLANCO HIERRO;22.02.2019;56,36;1
49078;LÁMPARA BLANCO HIERRO;18.09.2017;24,71;1
49078;LÁMPARA BLANCO HIERRO;23.11.2017;42,02;2
49078;LÁMPARA BLANCO HIERRO;26.11.2017;42,02;2
49078;LÁMPARA BLANCO HIERRO;08.12.2017;49,42;2
49078;LÁMPARA BLANCO HIERRO;11.01.2018;39,5;2
49078;LÁMPARA BLANCO HIERRO;14.02.2018;18,51;1
49078;LÁMPARA BLANCO HIERRO;24.02.2018;24,71;1
49078;LÁMPARA BLANCO HIERRO;18.10.2018;24,71;1
49078;LÁMPARA BLANCO HIERRO;23.11.2018;18,51;1
49078;LÁMPARA BLANCO HIERRO;09.01.2019;37,02;2
49078;LÁMPARA BLANCO HIERRO;17.01.2019;18,51;1
49078;LÁMPARA BLANCO HIERRO;22.02.2019;17,58;1
49079;LÁMPARA BLANCO HIERRO;23.11.2017;75,12;1
49080;PLANTA CRISANTEMO 3/C ALGODÓN;18.10.2017;35,63;3
49081;PLANTA CRISANTEMO 3/C ALGODÓN;16.10.2017;35,63;3
49083;PLANTA CRISANTEMO 3/C ALGODÓN;26.01.2019;42,64;3
49084;PLANTA HORTENSIA BLANCO ALGODÓN;16.10.2017;16,08;1
49086;LÁMPARA BEIGE CERÁMICA;02.02.2018;15,12;1
49086;LÁMPARA BEIGE CERÁMICA;16.02.2018;28,43;2
49086;LÁMPARA BEIGE CERÁMICA;08.06.2018;18,93;1
49087;LÁMPARA GRIS CERÁMICA;16.12.2018;37,85;2
49088;LÁMPARA BEIGE CERÁMICA;11.01.2018;15,13;1
49088;LÁMPARA BEIGE CERÁMICA;09.07.2018;34,05;2
49088;LÁMPARA BEIGE CERÁMICA;07.08.2018;17,02;1
49088;LÁMPARA BEIGE CERÁMICA;07.10.2018;18,93;1
49088;LÁMPARA BEIGE CERÁMICA;18.11.2018;18,93;1
49088;LÁMPARA BEIGE CERÁMICA;23.01.2019;17,02;1
49088;LÁMPARA BEIGE CERÁMICA;23.02.2019;16,12;1
49089;LÁMPARA GRIS CERÁMICA;06.02.2018;18,51;1
49089;LÁMPARA GRIS CERÁMICA;14.02.2018;18,51;1
49090;LÁMPARA BEIGE CERÁMICA;16.10.2017;49,42;2
49090;LÁMPARA BEIGE CERÁMICA;29.10.2017;24,71;1
49090;LÁMPARA BEIGE CERÁMICA;19.11.2017;21;1
49090;LÁMPARA BEIGE CERÁMICA;24.01.2018;19,75;1
49090;LÁMPARA BEIGE CERÁMICA;10.02.2018;18,51;1
49090;LÁMPARA BEIGE CERÁMICA;12.02.2018;18,52;1
49090;LÁMPARA BEIGE CERÁMICA;08.05.2018;24,71;1
49090;LÁMPARA BEIGE CERÁMICA;07.08.2018;22,23;1
49090;LÁMPARA BEIGE CERÁMICA;21.09.2018;22,24;1
49090;LÁMPARA BEIGE CERÁMICA;14.11.2018;44,48;2
49090;LÁMPARA BEIGE CERÁMICA;26.11.2018;22,23;1
